M_mean,M_variance,M_skewness,M_kurtosis,P_mean,P_variance,P_skewness,P_kurtosis,Class,MFCC_Mean,MFCC_Variance,Delta_Mean,Delta_Variance,DoubleDelta_Mean,DoubleDelta_Variance
0.00186035399873428,0.000100291100332182,22.431853182839,901.959050943011,0.518115050185678,0.0404947210251987,-0.0141324610327999,2.31045790112254,Human,-0.549047809688953,15.7192055725968,0.00653979079062533,0.248864576899799,-4.6992552771487e-05,0.351255249638057
0.00639446703574738,0.000154488041951472,11.4713973710464,293.134488989565,0.583173421196087,0.0477008716008468,-0.0355175128530733,1.97052429163691,Human,-0.843233633318852,18.1244227974498,0.00430630150075945,0.170011430123595,-5.07070472662668e-05,0.224926489554001
0.00465859773975878,0.000154091940907645,9.30130836756042,177.023264740105,0.482479535369552,0.0140210203813729,0.254117417744606,3.57112334137197,Human,-1.51256084570565,30.7115730351768,0.00555006125794826,0.160515862354104,-0.000102855883393453,0.217499428789987
0.00812907018374949,0.00053808375637302,8.84164469944897,133.15863594318,0.513110407693623,0.0429910133269205,-0.0261098323591051,2.29387058974341,Human,-1.09855301902008,26.7008070947364,0.00686129850682838,0.239692544982853,-8.51562764822644e-05,0.275631938524648
0.00290297385246822,0.00011018734327484,15.8773735731816,494.016684388209,0.517532866323359,0.0409795833719789,-0.0143223715989675,2.24105072773151,Human,-1.4337344226213,33.8526002802016,0.00413144798176263,0.238586294459939,7.52132721070872e-05,0.339553874830563
0.00886561345197565,0.000350775728642237,8.39832866044086,145.464451145201,0.527477113109004,0.040294476491903,-0.0343628638197417,2.28605535065705,Human,-0.628301112015337,15.0965359278467,0.00364656314196006,0.119930673048915,5.36509740889904e-06,0.147785022408686
0.00923361465939399,0.000384834537069634,7.42047483449113,102.951379901057,0.527457603628276,0.0463399584369608,0.0210560667265368,2.10792525559806,Human,-0.585994027259658,13.8525349725269,0.00451581437793775,0.123523706084535,0.000284962423528362,0.164410184273894
0.00421024422324067,0.000170717399786233,14.5464617641166,415.9468302681,0.511000969098175,0.0420945720026157,-0.0269127083925679,2.26808144732243,Human,-1.02557370009955,25.5624962997536,0.00433869057545394,0.288855892417874,-8.92382167256341e-05,0.432110287831667
0.0131354925492503,0.000797285731522791,6.83816184004168,83.8622995386777,0.553436762156314,0.0513909316109642,-0.0130961686283181,2.06006967143431,Human,-0.929766142263218,20.3865761495992,0.00418116730341387,0.154641189685023,0.000380581198890813,0.194321865499428
0.00959144088450746,0.000262226403058689,6.85543452954194,120.464857282098,0.519248758192265,0.0403953023497951,0.000451991332251294,2.32896161014368,Human,-0.560595185198347,18.8000972146973,0.00203852075927223,0.189027615630269,-2.06097184169189e-05,0.253358486844051
0.00884262256356174,0.000219654765333836,7.73208285858557,147.411256233119,0.482677892365158,0.0410324245265918,0.0194838740090866,2.3075912870856,Human,-1.01185124931136,25.4558840319518,0.0056334325424775,0.18314828812657,3.95097870339492e-05,0.250853755368295
0.0959277976809657,0.00169056115438563,1.6406271215701,11.0629646832345,0.52639404519878,0.0237780300404337,0.0529909972532128,2.50157661454428,Human,-0.708549419058537,13.0643421336952,0.00489330630358759,0.258608924626004,0.00073266973423315,0.287240584528725
0.0249662060263207,0.00101542814467645,4.84725492667421,47.4070965898443,0.478033762651458,0.0423138971203493,-0.00482148197651506,2.26077264424014,Human,-1.2917956096801,32.1854017280394,0.00335535740496277,0.472015840995162,-0.00164773300875676,0.645959288176251
0.00837180863250878,0.000247820057323195,10.4549888686424,243.857606997858,0.405559189542076,0.0228916698285721,0.183725410555796,2.72496214271186,Human,-1.19307482679373,24.2067590245039,0.00425223179360451,0.112201865943551,-0.000164737894826758,0.143350872170421
0.0141304429633029,0.000343063932189762,5.44195381904834,73.1920555468873,0.522683384502503,0.0419021325919736,-0.0137702561776129,2.24616273949281,Human,-0.466277270812167,16.377789934845,0.00664422380003826,0.211420716599886,-0.00079025163973161,0.242032781430636
0.0166757394805842,0.000705785146354957,5.04443600692102,47.2418791513891,0.482727762166937,0.035055838188983,-0.104271109052601,1.86009872605151,Human,-1.53086638044119,33.6039900263431,0.000537251040464392,0.116234925474155,-0.000223290445259944,0.18248752607431
0.0475068885866017,0.00204978979093303,2.59932677665824,15.4907130727405,0.610113687785326,0.0132061463293633,-0.339221005928965,3.20738356008927,Human,-0.721934288751965,18.0058516007358,0.00521198783387164,0.144736239432819,-9.35150880032148e-06,0.18591861194304
0.019737200743708,0.00081454586289789,5.54891939951294,59.1996250213548,0.423495212270348,0.0279180639317476,-0.00217038190545394,2.51065031115554,Human,-0.63267838718571,13.8021595833161,0.00555671728239164,0.131670192348107,-4.83584379953259e-05,0.164839021653706
